timestamp,trading_date,ticker,underlying_symbol,fire_direction,fire_price,fire_source,entry_candidate_time,current_time_bucket,option_contract_candidate,option_symbol,expiry,strike,call_or_put,premium_mid,premium_bid,premium_ask,premium_band,spread_pct,volume,open_interest,gex_state,distance_to_wall_bps,wall_bucket,day_type,trend_or_chop_state,vix_level,vix_change_from_open,flow_5m_direction,flow_5m_net_premium,flow_5m_agreement,flow_tier,flow_exhaustion_flag,confirmation_entry_outcome,confirmation_timestamp,confirmation_price,red_flag_count,red_flags_json,positive_stack_score,policy_flags_eq_0_pass,policy_flags_le_1_pass,policy_full_combined_pass,missing_data,notes_json
2026-07-13T15:10:00.355Z,2026-07-13,QQQ,QQQ,bear,717.24,BEAR_RUG,2026-07-13T15:11:00.355Z,11-12,QQQ260713P00717000,QQQ260713P00717000,2026-07-13,717,put,1.49,1.48,1.5,good_0.5-2,1.3,,,positive,45,20-50,,,16.21,-0.03,bearish,-663543,true,mixed,false,not_confirmed,2026-07-13T15:11:08.016Z,1.27,0,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",3,true,true,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-13T15:36:00.404Z,2026-07-13,SPXW,SPX,bull,7545.52,BULL_REVERSE,2026-07-13T15:37:00.404Z,11-12,SPXW260713C07545000,SPXW260713C07545000,2026-07-13,7545,call,9.4,9.3,9.5,bad_2-10,2.1,,,positive,6,<20,,,16.2,-0.04,bearish,-5740996,false,one-sided,false,confirmed,2026-07-13T15:37:06.538Z,9.55,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":false,""bull_tape_gate_reason"":""SPY_QQQ_SPX_BELOW_PRIOR_CLOSE""},""unknown_flags"":0}"
2026-07-13T15:38:00.406Z,2026-07-13,SPXW,SPX,bear,7548.73,BEAR_RUG,2026-07-13T15:39:00.406Z,11-12,SPXW260713P07550000,SPXW260713P07550000,2026-07-13,7550,put,9.75,9.7,9.8,bad_2-10,1,,,positive,12,<20,,,16.18,-0.06,bearish,-10713246,true,mixed,false,confirmed,2026-07-13T15:39:07.734Z,10.350000000000001,1,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,true,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-13T17:09:43.206Z,2026-07-13,SPXW,SPX,bear,7529.9,BEAR_RUG,2026-07-13T17:10:43.206Z,lunch,SPXW260713P07530000,SPXW260713P07530000,2026-07-13,7530,put,8.149999999999999,8.1,8.2,bad_2-10,1.2,,,positive,20,<20,,,16.6,0,bullish,1118750,false,one-sided,false,not_confirmed,2026-07-13T17:10:50.185Z,8,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":false,""note"":""bear_above_session_open ($7529.90 >= $7529.90)"",""unknown_flags"":0}"
2026-07-13T17:09:43.206Z,2026-07-13,SPY,SPY,bear,750.44,BEAR_RUG,2026-07-13T17:10:43.206Z,lunch,SPY260713P00750000,SPY260713P00750000,2026-07-13,750,put,0.725,0.72,0.73,good_0.5-2,1.4,,,positive,33,20-50,,,16.6,0,bullish,1249673,false,mixed,false,not_confirmed,2026-07-13T17:10:50.625Z,0.705,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_session_open ($750.44 >= $750.44)"",""unknown_flags"":0}"
2026-07-13T17:09:43.206Z,2026-07-13,QQQ,QQQ,bear,714.21,BEAR_RUG,2026-07-13T17:10:43.206Z,lunch,QQQ260713P00714000,QQQ260713P00714000,2026-07-13,714,put,1.165,1.16,1.17,good_0.5-2,0.9,,,positive,3,<20,,,16.6,0,bullish,2187520,false,mixed,false,confirmed,2026-07-13T17:10:50.789Z,1.18,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_session_open ($714.21 >= $714.21)"",""unknown_flags"":0}"
2026-07-13T17:11:43.240Z,2026-07-13,QQQ,QQQ,bull,713.965,BULL_REVERSE,2026-07-13T17:12:43.240Z,lunch,QQQ260713C00714000,QQQ260713C00714000,2026-07-13,714,call,1.2650000000000001,1.26,1.27,good_0.5-2,0.8,,,positive,0,<20,,,16.58,-0.02,bullish,1878395,true,mixed,false,not_confirmed,2026-07-13T17:12:51.639Z,1.245,2,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":true,""breakeven"":false}",2,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":false,""bull_tape_gate_reason"":""SPY_QQQ_SPX_BELOW_PRIOR_CLOSE""},""unknown_flags"":0}"
2026-07-13T17:48:43.211Z,2026-07-13,QQQ,QQQ,bear,712.59,BEAR_RUG,2026-07-13T17:49:43.211Z,13:30-15,QQQ260713P00713000,QQQ260713P00713000,2026-07-13,713,put,1.3250000000000002,1.32,1.33,good_0.5-2,0.8,,,positive,64,50-100(sweet),,,16.69,0.09,bearish,-3753556,true,one-sided,false,confirmed,2026-07-13T17:49:52.865Z,1.4449999999999998,3,"{""afternoon"":true,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":false,""pin"":true,""breakeven"":false}",2,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-13T17:52:43.208Z,2026-07-13,SPXW,SPX,bear,7519.76,BEAR_RUG,2026-07-13T17:53:43.208Z,13:30-15,SPXW260713P07520000,SPXW260713P07520000,2026-07-13,7520,put,7.55,7.5,7.6,bad_2-10,1.3,,,positive,6,<20,,,16.82,0.22,bearish,-2628759,true,mixed,false,confirmed,2026-07-13T17:53:50.585Z,8.25,2,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-13T19:12:43.536Z,2026-07-13,SPY,SPY,bear,749.215,BEAR_RUG,2026-07-13T19:13:43.536Z,15+,SPY260713P00749000,SPY260713P00749000,2026-07-13,749,put,0.505,0.5,0.51,good_0.5-2,2,,,positive,3,<20,,,17.1,0.5,bearish,-1560711,true,one-sided,false,not_confirmed,2026-07-13T19:13:51.935Z,0.505,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":false,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-13T19:21:43.560Z,2026-07-13,QQQ,QQQ,bear,711.275,BEAR_RUG,2026-07-13T19:22:43.560Z,15+,QQQ260713P00711000,QQQ260713P00711000,2026-07-13,711,put,0.605,0.6,0.61,good_0.5-2,1.7,,,positive,32,20-50,,,17.12,0.52,bearish,-19946,true,mixed,false,confirmed,2026-07-13T19:22:53.606Z,0.625,0,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",3,true,true,true,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
2026-07-13T19:23:43.562Z,2026-07-13,SPXW,SPX,bull,7512.97,BULL_REVERSE,2026-07-13T19:24:43.562Z,15+,SPXW260713C07515000,SPXW260713C07515000,2026-07-13,7515,call,4.55,4.5,4.6,bad_2-10,2.2,,,positive,3,<20,,,17.2,0.6,bearish,-9338007,false,mixed,false,confirmed,2026-07-13T19:24:51.701Z,4.699999999999999,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",0,false,false,false,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
2026-07-13T19:29:43.575Z,2026-07-13,SPY,SPY,bear,748.385,BEAR_CONTINUE,2026-07-13T19:30:43.575Z,15+,SPY260713P00748000,SPY260713P00748000,2026-07-13,748,put,0.415,0.41,0.42,other,2.4,,,positive,19,<20,,,17.35,0.75,bearish,-2591599,true,mixed,false,not_confirmed,2026-07-13T19:30:51.777Z,0.305,2,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
2026-07-13T19:34:43.586Z,2026-07-13,SPXW,SPX,bear,7510.6,BEAR_RUG,2026-07-13T19:35:43.586Z,15+,SPXW260713P07510000,SPXW260713P07510000,2026-07-13,7510,put,3.7,3.6,3.8,bad_2-10,5.4,,,positive,14,<20,,,17.29,0.69,bullish,19390683,false,mixed,false,confirmed,2026-07-13T19:35:51.646Z,4.65,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",0,false,false,false,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
2026-07-13T19:51:43.637Z,2026-07-13,SPY,SPY,bear,749.23,BEAR_RUG,2026-07-13T19:52:43.637Z,15+,SPY260713P00749000,SPY260713P00749000,2026-07-13,749,put,0.325,0.32,0.33,other,3.1,,,positive,30,20-50,,,17.15,0.55,bearish,-691171,true,mixed,false,not_confirmed,2026-07-13T19:52:52.534Z,0.255,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":true,""breakeven"":false}",1,false,true,false,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
2026-07-13T19:59:43.664Z,2026-07-13,SPXW,SPX,bull,7515.84,BULL_REVERSE,2026-07-13T20:00:43.664Z,15+,SPXW260713C07515000,SPXW260713C07515000,2026-07-13,7515,call,1.55,1.3,1.8,good_0.5-2,32.3,,,positive,6,<20,,,17.05,0.45,bullish,7350547,true,one-sided,true,not_confirmed,2026-07-13T20:00:52.548Z,0.975,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":false,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
